市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,建築年,取引価格（総額）,西暦建築年,築年数,平米単価,面積カテゴリ,徒歩カテゴリ
大阪市北区,松ケ枝町,大阪天満宮,3,３ＬＤＫ,80,2017年,8600,2017,8,107.5,70-100㎡,0-5分
大阪市北区,松ケ枝町,南森町,10,３ＬＤＫ,70,1999年,5000,1999,26,71.42857142857143,70-100㎡,6-10分
大阪市北区,南森町,南森町,0,１ＬＤＫ,45,2015年,4400,2015,10,97.77777777777777,30-50㎡,0-5分
大阪市北区,南森町,南森町,0,１ＬＤＫ,50,2015年,4900,2015,10,98.0,50-70㎡,0-5分
大阪市北区,南森町,南森町,1,,70,2014年,6900,2014,11,98.57142857142857,70-100㎡,0-5分
大阪市北区,南森町,南森町,2,３ＬＤＫ,65,2014年,7300,2014,11,112.3076923076923,50-70㎡,0-5分
大阪市北区,南森町,南森町,1,２ＬＤＫ,55,2014年,5300,2014,11,96.36363636363636,50-70㎡,0-5分
大阪市北区,南森町,南森町,2,２ＬＤＫ,55,2016年,5000,2016,9,90.9090909090909,50-70㎡,0-5分
大阪市北区,南森町,南森町,0,２ＬＤＫ,60,2015年,5000,2015,10,83.33333333333333,50-70㎡,0-5分
大阪市北区,南森町,南森町,0,２ＬＤＫ,50,2015年,4500,2015,10,90.0,50-70㎡,0-5分
大阪市北区,南森町,南森町,0,１ＤＫ,30,2015年,2500,2015,10,83.33333333333333,30-50㎡,0-5分
大阪市北区,南森町,南森町,0,２ＬＤＫ,75,2015年,6400,2015,10,85.33333333333333,70-100㎡,0-5分
大阪市北区,与力町,扇町(大阪),4,１ＬＤＫ,70,1999年,5700,1999,26,81.42857142857143,70-100㎡,0-5分
大阪市北区,与力町,扇町(大阪),4,２ＬＤＫ,60,1999年,3500,1999,26,58.333333333333336,50-70㎡,0-5分
大阪市北区,与力町,扇町(大阪),4,３ＬＤＫ,70,1999年,5700,1999,26,81.42857142857143,70-100㎡,0-5分
大阪市北区,与力町,扇町(大阪),5,４ＬＤＫ,85,2005年,6400,2005,20,75.29411764705883,70-100㎡,0-5分
大阪市北区,与力町,扇町(大阪),4,２ＬＤＫ,60,1999年,4100,1999,26,68.33333333333333,50-70㎡,0-5分
大阪市北区,与力町,扇町(大阪),4,３ＬＤＫ,80,1999年,5700,1999,26,71.25,70-100㎡,0-5分
大阪市北区,与力町,扇町(大阪),4,３ＬＤＫ,70,1999年,2000,1999,26,28.571428571428573,70-100㎡,0-5分
大阪市北区,与力町,扇町(大阪),4,３ＬＤＫ,70,1999年,4500,1999,26,64.28571428571429,70-100㎡,0-5分
大阪市北区,与力町,大阪天満宮,5,３ＬＤＫ,100,2005年,8400,2005,20,84.0,70-100㎡,0-5分
大阪市北区,与力町,大阪天満宮,5,４ＬＤＫ,85,2005年,6700,2005,20,78.82352941176471,70-100㎡,0-5分
大阪市北区,与力町,大阪天満宮,5,２ＬＤＫ,60,2002年,4200,2002,23,70.0,50-70㎡,0-5分
大阪市北区,与力町,大阪天満宮,5,２ＬＤＫ,60,2002年,3900,2002,23,65.0,50-70㎡,0-5分
大阪市北区,与力町,大阪天満宮,5,２ＬＤＫ,60,2005年,4700,2005,20,78.33333333333333,50-70㎡,0-5分
大阪市北区,与力町,大阪天満宮,6,４ＬＤＫ,90,2002年,6600,2002,23,73.33333333333333,70-100㎡,6-10分
大阪市北区,与力町,南森町,6,３ＬＤＫ,75,2002年,6500,2002,23,86.66666666666667,70-100㎡,6-10分
大阪市北区,与力町,南森町,6,３ＬＤＫ,90,2002年,7100,2002,23,78.88888888888889,70-100㎡,6-10分
大阪市此花区,春日出南,安治川口,4,２ＬＤＫ,65,2011年,2600,2011,14,40.0,50-70㎡,0-5分
大阪市此花区,春日出南,安治川口,6,３ＬＤＫ,80,2013年,3600,2013,12,45.0,70-100㎡,6-10分
大阪市此花区,春日出南,安治川口,6,２ＬＤＫ,65,2013年,3200,2013,12,49.23076923076923,50-70㎡,6-10分
大阪市此花区,春日出南,安治川口,6,３ＬＤＫ,70,2013年,2900,2013,12,41.42857142857143,70-100㎡,6-10分
大阪市此花区,春日出南,安治川口,4,３ＬＤＫ,70,2011年,2600,2011,14,37.142857142857146,70-100㎡,0-5分
大阪市此花区,春日出南,安治川口,6,３ＬＤＫ,80,2015年,2300,2015,10,28.75,70-100㎡,6-10分
大阪市此花区,春日出南,安治川口,6,３ＬＤＫ,70,2015年,3100,2015,10,44.285714285714285,70-100㎡,6-10分
大阪市此花区,春日出南,安治川口,4,３ＬＤＫ,65,2011年,2400,2011,14,36.92307692307692,50-70㎡,0-5分
大阪市此花区,春日出南,安治川口,6,３ＬＤＫ,85,2013年,3600,2013,12,42.35294117647059,70-100㎡,6-10分
大阪市此花区,春日出南,安治川口,4,３ＬＤＫ,70,2015年,2200,2015,10,31.428571428571427,70-100㎡,0-5分
大阪市此花区,春日出南,安治川口,6,３ＬＤＫ,75,2013年,2700,2013,12,36.0,70-100㎡,6-10分
大阪市此花区,春日出南,安治川口,6,２ＬＤＫ,65,2013年,2800,2013,12,43.07692307692308,50-70㎡,6-10分
大阪市此花区,春日出南,安治川口,4,４ＬＤＫ,85,2011年,2900,2011,14,34.11764705882353,70-100㎡,0-5分
大阪市此花区,春日出南,安治川口,4,２ＬＤＫ,80,2011年,3000,2011,14,37.5,70-100㎡,0-5分
大阪市此花区,春日出南,安治川口,4,３ＬＤＫ,70,2011年,2300,2011,14,32.857142857142854,70-100㎡,0-5分
大阪市此花区,春日出南,安治川口,4,３ＬＤＫ,65,2015年,2700,2015,10,41.53846153846154,50-70㎡,0-5分
大阪市此花区,春日出南,安治川口,4,３ＬＤＫ,70,2011年,2700,2011,14,38.57142857142857,70-100㎡,0-5分
大阪市此花区,春日出南,安治川口,4,３ＬＤＫ,70,2011年,2800,2011,14,40.0,70-100㎡,0-5分
大阪市此花区,春日出南,千鳥橋,10,１ＬＤＫ,55,1995年,1800,1995,30,32.72727272727273,50-70㎡,6-10分
大阪市此花区,春日出南,千鳥橋,10,,55,1995年,1300,1995,30,23.636363636363637,50-70㎡,6-10分
大阪市此花区,春日出南,千鳥橋,10,３ＬＤＫ,55,1995年,1800,1995,30,32.72727272727273,50-70㎡,6-10分
大阪市此花区,四貫島,千鳥橋,2,４ＬＤＫ,70,2010年,3200,2010,15,45.714285714285715,70-100㎡,0-5分
大阪市此花区,四貫島,千鳥橋,6,１ＬＤＫ,30,2022年,2400,2022,3,80.0,30-50㎡,6-10分
大阪市此花区,四貫島,千鳥橋,2,３ＬＤＫ,70,2010年,3100,2010,15,44.285714285714285,70-100㎡,0-5分
大阪市此花区,四貫島,千鳥橋,2,３ＬＤＫ,60,2010年,2700,2010,15,45.0,50-70㎡,0-5分
大阪市此花区,島屋,安治川口,10,３ＬＤＫ,60,2002年,3000,2002,23,50.0,50-70㎡,6-10分
大阪市此花区,島屋,安治川口,5,３ＬＤＫ,65,2010年,2800,2010,15,43.07692307692308,50-70㎡,0-5分
大阪市此花区,島屋,安治川口,5,３ＬＤＫ,60,2010年,2400,2010,15,40.0,50-70㎡,0-5分
大阪市此花区,島屋,安治川口,10,３ＬＤＫ,65,2002年,2000,2002,23,30.76923076923077,50-70㎡,6-10分
大阪市此花区,島屋,安治川口,5,２ＬＤＫ,55,2010年,2300,2010,15,41.81818181818182,50-70㎡,0-5分
大阪市此花区,島屋,安治川口,5,３ＬＤＫ,70,2010年,2300,2010,15,32.857142857142854,70-100㎡,0-5分
大阪市此花区,島屋,安治川口,10,３ＬＤＫ,65,2002年,2300,2002,23,35.38461538461539,50-70㎡,6-10分
大阪市此花区,島屋,ユニバーサルシティ,3,２ＬＤＫ,60,2009年,2200,2009,16,36.666666666666664,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,2,３ＬＤＫ,70,2008年,4000,2008,17,57.142857142857146,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,2,２ＬＤＫ,65,2008年,2800,2008,17,43.07692307692308,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,2,２ＬＤＫ,75,2008年,3500,2008,17,46.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,70,2007年,2800,2007,18,40.0,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,３ＬＤＫ,70,2009年,3200,2009,16,45.714285714285715,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,2600,2011,14,34.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,3300,2011,14,44.0,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ,60,2011年,3600,2011,14,60.0,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,,65,2008年,2400,2008,17,36.92307692307692,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,3000,2011,14,40.0,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,４ＬＤＫ,95,2006年,3600,2006,19,37.89473684210526,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,２ＬＤＫ,80,2007年,2600,2007,18,32.5,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,65,2007年,2500,2007,18,38.46153846153846,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,３ＬＤＫ,95,2006年,3400,2006,19,35.78947368421053,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,３ＬＤＫ,70,2009年,2900,2009,16,41.42857142857143,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ＋Ｓ,75,2011年,3700,2011,14,49.333333333333336,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,65,2008年,2600,2008,17,40.0,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,70,2007年,3000,2007,18,42.857142857142854,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,,70,2009年,2600,2009,16,37.142857142857146,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,75,2007年,3300,2007,18,44.0,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,3700,2011,14,49.333333333333336,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ,60,2009年,2800,2009,16,46.666666666666664,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,70,2007年,2800,2007,18,40.0,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,２ＬＤＫ,60,2009年,2900,2009,16,48.333333333333336,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,,90,2009年,3200,2009,16,35.55555555555556,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,80,2009年,3300,2009,16,41.25,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,3100,2011,14,41.333333333333336,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,2900,2011,14,38.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,,70,2007年,2600,2007,18,37.142857142857146,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,,70,2009年,2500,2009,16,35.714285714285715,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,2900,2011,14,38.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,60,2009年,2900,2009,16,48.333333333333336,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,２ＬＤＫ＋Ｓ,70,2009年,3100,2009,16,44.285714285714285,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,2,３ＬＤＫ,90,2008年,4400,2008,17,48.888888888888886,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ,65,2011年,2800,2011,14,43.07692307692308,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,2900,2011,14,38.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ,60,2011年,2600,2011,14,43.333333333333336,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,３ＬＤＫ,65,2006年,2700,2006,19,41.53846153846154,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,２ＬＤＫ,80,2008年,3700,2008,17,46.25,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,2900,2011,14,38.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,３ＬＤＫ,75,2009年,3100,2009,16,41.333333333333336,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,２ＤＫ,60,2007年,2700,2007,18,45.0,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,70,2007年,2500,2007,18,35.714285714285715,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,75,2008年,3600,2008,17,48.0,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,３ＬＤＫ,65,2007年,2600,2007,18,40.0,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,２ＬＤＫ,65,2006年,2600,2006,19,40.0,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,2900,2011,14,38.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,４ＬＤＫ,75,2007年,2300,2007,18,30.666666666666668,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,80,2011年,3400,2011,14,42.5,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,1,,65,2008年,2300,2008,17,35.38461538461539,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ,60,2011年,2400,2011,14,40.0,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,2900,2011,14,38.666666666666664,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,70,2009年,3200,2009,16,45.714285714285715,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,3100,2011,14,41.333333333333336,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,75,2011年,3000,2011,14,40.0,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ,60,2007年,2000,2007,18,33.333333333333336,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,４ＬＤＫ,85,2009年,3500,2009,16,41.1764705882353,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,70,2009年,2900,2009,16,41.42857142857143,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,60,2009年,2000,2009,16,33.333333333333336,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,２ＬＤＫ,65,2011年,2700,2011,14,41.53846153846154,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,4,３ＬＤＫ,60,2009年,2500,2009,16,41.666666666666664,50-70㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,４ＬＤＫ,90,2006年,3200,2006,19,35.55555555555556,70-100㎡,0-5分
大阪市此花区,島屋,ユニバーサルシティ,3,３ＬＤＫ,65,2009年,2400,2009,16,36.92307692307692,50-70㎡,0-5分
大阪市此花区,高見,淀川,9,３ＬＤＫ,75,1997年,2900,1997,28,38.666666666666664,70-100㎡,6-10分
大阪市此花区,高見,淀川,9,３ＬＤＫ,75,1997年,2700,1997,28,36.0,70-100㎡,6-10分
大阪市此花区,高見,淀川,10,３ＤＫ,60,1994年,1800,1994,31,30.0,50-70㎡,6-10分
大阪市此花区,高見,淀川,10,３ＬＤＫ,80,1994年,2900,1994,31,36.25,70-100㎡,6-10分
大阪市此花区,高見,淀川,9,,75,1997年,2300,1997,28,30.666666666666668,70-100㎡,6-10分
大阪市此花区,伝法,伝法,5,３ＬＤＫ,50,1994年,1600,1994,31,32.0,50-70㎡,0-5分
大阪市此花区,伝法,伝法,7,,75,2002年,2800,2002,23,37.333333333333336,70-100㎡,6-10分
大阪市此花区,伝法,伝法,2,３ＬＤＫ,65,2020年,3400,2020,5,52.30769230769231,50-70㎡,0-5分
大阪市此花区,伝法,伝法,5,２ＬＤＫ,50,1994年,1500,1994,31,30.0,50-70㎡,0-5分
大阪市此花区,伝法,伝法,7,２ＬＤＫ,65,2002年,2600,2002,23,40.0,50-70㎡,6-10分
大阪市此花区,伝法,伝法,2,３ＬＤＫ,60,2020年,3500,2020,5,58.333333333333336,50-70㎡,0-5分
大阪市此花区,伝法,伝法,2,１ＬＤＫ,50,2020年,2900,2020,5,58.0,50-70㎡,0-5分
大阪市此花区,伝法,伝法,8,３ＬＤＫ,65,2009年,2100,2009,16,32.30769230769231,50-70㎡,6-10分
大阪市此花区,伝法,伝法,3,３ＬＤＫ,50,1994年,1400,1994,31,28.0,50-70㎡,0-5分
大阪市此花区,伝法,伝法,7,３ＬＤＫ,80,2002年,3200,2002,23,40.0,70-100㎡,6-10分
大阪市此花区,伝法,伝法,8,３ＬＤＫ,65,2009年,2000,2009,16,30.76923076923077,50-70㎡,6-10分
大阪市此花区,伝法,伝法,6,,55,1996年,1800,1996,29,32.72727272727273,50-70㎡,6-10分
大阪市此花区,伝法,伝法,2,２ＬＤＫ,55,2020年,3000,2020,5,54.54545454545455,50-70㎡,0-5分
大阪市此花区,伝法,伝法,3,３ＬＤＫ,50,1994年,1800,1994,31,36.0,50-70㎡,0-5分
大阪市此花区,伝法,伝法,7,４ＬＤＫ,80,2002年,2900,2002,23,36.25,70-100㎡,6-10分
大阪市此花区,伝法,伝法,7,４ＬＤＫ,80,2001年,3600,2001,24,45.0,70-100㎡,6-10分
大阪市此花区,伝法,伝法,2,３ＬＤＫ,70,2020年,3900,2020,5,55.714285714285715,70-100㎡,0-5分
大阪市此花区,伝法,伝法,8,３ＬＤＫ,60,2009年,2300,2009,16,38.333333333333336,50-70㎡,6-10分
大阪市此花区,伝法,伝法,6,３ＬＤＫ,55,1996年,2100,1996,29,38.18181818181818,50-70㎡,6-10分
大阪市此花区,伝法,伝法,5,,50,1994年,1400,1994,31,28.0,50-70㎡,0-5分
大阪市此花区,伝法,伝法,3,２ＬＤＫ,50,1994年,1500,1994,31,30.0,50-70㎡,0-5分
大阪市此花区,伝法,伝法,4,,75,1995年,1900,1995,30,25.333333333333332,70-100㎡,0-5分
大阪市此花区,伝法,伝法,8,３ＬＤＫ,65,2009年,2500,2009,16,38.46153846153846,50-70㎡,6-10分
大阪市此花区,西九条,西九条,9,２ＬＤＫ,60,2009年,3200,2009,16,53.333333333333336,50-70㎡,6-10分
大阪市此花区,西九条,西九条,4,３ＬＤＫ,65,2000年,3500,2000,25,53.84615384615385,50-70㎡,0-5分
大阪市此花区,西九条,西九条,9,,65,2009年,3000,2009,16,46.15384615384615,50-70㎡,6-10分
大阪市此花区,西九条,西九条,5,３ＬＤＫ,70,2006年,3800,2006,19,54.285714285714285,70-100㎡,0-5分
大阪市此花区,西九条,西九条,4,３ＬＤＫ,70,2009年,4200,2009,16,60.0,70-100㎡,0-5分
大阪市此花区,西九条,西九条,4,,75,2009年,3800,2009,16,50.666666666666664,70-100㎡,0-5分
大阪市此花区,西九条,西九条,4,２ＬＤＫ,70,2009年,4300,2009,16,61.42857142857143,70-100㎡,0-5分
大阪市此花区,西九条,西九条,6,３ＬＤＫ,85,1991年,2000,1991,34,23.529411764705884,70-100㎡,6-10分
大阪市此花区,西九条,西九条,6,３ＬＤＫ,70,1991年,3300,1991,34,47.142857142857146,70-100㎡,6-10分
大阪市此花区,西九条,西九条,6,,85,1991年,2700,1991,34,31.764705882352942,70-100㎡,6-10分
大阪市此花区,西九条,西九条,9,３ＬＤＫ,65,2009年,3700,2009,16,56.92307692307692,50-70㎡,6-10分
大阪市此花区,西九条,西九条,4,３ＬＤＫ,70,2009年,4400,2009,16,62.857142857142854,70-100㎡,0-5分
大阪市此花区,西九条,西九条,6,,70,1991年,2200,1991,34,31.428571428571427,70-100㎡,6-10分
大阪市此花区,西九条,西九条,4,３ＬＤＫ,70,2009年,4400,2009,16,62.857142857142854,70-100㎡,0-5分
大阪市此花区,西九条,西九条,6,３ＬＤＫ,80,1991年,3600,1991,34,45.0,70-100㎡,6-10分
大阪市此花区,西九条,西九条,4,,70,2009年,3500,2009,16,50.0,70-100㎡,0-5分
大阪市此花区,西九条,西九条,6,,80,1991年,2500,1991,34,31.25,70-100㎡,6-10分
大阪市此花区,西九条,西九条,9,２ＬＤＫ,60,2009年,3400,2009,16,56.666666666666664,50-70㎡,6-10分
大阪市此花区,西九条,西九条,9,３ＬＤＫ,65,2009年,3300,2009,16,50.76923076923077,50-70㎡,6-10分
大阪市此花区,西九条,西九条,5,,60,2007年,2600,2007,18,43.333333333333336,50-70㎡,0-5分
大阪市此花区,西九条,西九条,5,３ＬＤＫ,75,2006年,3800,2006,19,50.666666666666664,70-100㎡,0-5分
大阪市此花区,西九条,西九条,4,３ＬＤＫ,85,2009年,4300,2009,16,50.588235294117645,70-100㎡,0-5分
大阪市此花区,西九条,西九条,9,２ＬＤＫ,65,2009年,3300,2009,16,50.76923076923077,50-70㎡,6-10分
大阪市此花区,西九条,西九条,4,３ＬＤＫ,70,2009年,4100,2009,16,58.57142857142857,70-100㎡,0-5分
大阪市此花区,西九条,西九条,6,３ＬＤＫ,80,1991年,3100,1991,34,38.75,70-100㎡,6-10分
大阪市此花区,西九条,西九条,5,,75,2006年,2700,2006,19,36.0,70-100㎡,0-5分
大阪市此花区,西九条,西九条,6,４ＬＤＫ,80,1991年,2500,1991,34,31.25,70-100㎡,6-10分
